"","Outbreak_id","t0","Longitude","Latitude","Location_aprox","Location_name","level2_name","level1_name","Species","is_wild"
"887","ob_111943","2022",-97.108,44.875,TRUE,"Codington County",NA,"South Dakota","Birds",FALSE
"888","ob_111944","2022",-95.249,38.288,TRUE,"Anderson County",NA,"Kansas","Birds",FALSE
"889","ob_112002","2022",-106.91,47.319,TRUE,"Garfield County",NA,"Montana","Falco mexicanus",TRUE
"890","ob_112038","2022",-103.662,41.828,TRUE,"Scotts Bluff County",NA,"Nebraska","Birds",FALSE
"891","ob_111942","2022",-123.325,42.443,TRUE,"Josephine County",NA,"Oregon","Birds",FALSE
"892","ob_112041","2022",-111.23,47.508,TRUE,"Cascade County",NA,"Montana","Birds",FALSE
"893","ob_111941","2023",-93.741,38.766,TRUE,"Johnson County",NA,"Missouri","Birds",FALSE
"894","ob_112069","2022",-121.282,37.886,TRUE,"San Joaquin County",NA,"California","Birds",FALSE
"895","ob_112044","2022",-122.714,38.436,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"896","ob_112046","2022",-122.715,38.438,TRUE,"Sonoma County",NA,"California","Birds",FALSE
"897","ob_112081","2022",-120.663,40.417,TRUE,"Lassen County",NA,"California","Aechmophorus occidentalis",TRUE
"898","ob_112078","2022",-80.668,32.903,TRUE,"Colleton County",NA,"South Carolina","Anas fulvigula",TRUE
"899","ob_111939","2022",-122.914,47.029,TRUE,"Thurston County",NA,"Washington","Birds",FALSE
"900","ob_111940","2022",-104.694,40.425,TRUE,"Weld County",NA,"Colorado","Birds",FALSE
"901","ob_112079","2022",-80.085,42.129,TRUE,"Erie County",NA,"Pennsylvania","Melanitta fusca",TRUE
"902","ob_112075","2022",-111.303,47.511,TRUE,"Cascade County",NA,"Montana","Asio otus",TRUE
"903","ob_112077","2022",-123.835,46.188,TRUE,"Clatsop County",NA,"Oregon","Gavia pacifica",TRUE
"904","ob_112082","2022",-117.121,32.841,TRUE,"San Diego County",NA,"California","Branta bernicla",TRUE
"905","ob_111891","2022",-123.106,44.634,TRUE,"Linn County",NA,"Oregon","Cats",FALSE
"906","ob_112349","2023",-122.224,40.181,TRUE,"Tehama County",NA,"California","Birds",FALSE
"907","ob_112350","2022",-98.1167,39.467,TRUE,"Mitchell County",NA,"Kansas","Birds",FALSE
"908","ob_112347","2023",-97.455,41.844,TRUE,"Madison County",NA,"Nebraska","Cats",FALSE
"909","ob_112352","2022",-80.38,27.638,TRUE,"Indian River County",NA,"Florida","Alopochen aegyptiaca",TRUE
"910","ob_112353","2022",-97.019,38.347,TRUE,"Marion",NA,"Kansas","Anser erythropus",TRUE
"911","ob_112351","2022",-118.476,40.181,FALSE,"Pershing County",NA,"Nevada","Centrocercus urophasianus",TRUE
"912","ob_112354","2023",-123.834,46.189,TRUE,"Clatsop County",NA,"Oregon","Phalaropus lobatus",TRUE
"913","ob_112355","2022",-82.404,40.057,TRUE,"Licking County",NA,"Ohio","Birds",FALSE
"914","ob_112760","2023",-71.485,43.542,TRUE,"Belknap County",NA,"New Hampshire","Birds",FALSE
"915","ob_112759","2023",-123.341,43.212,TRUE,"Douglas County",NA,"Oregon","Birds",FALSE
"916","ob_112756","2023",-120.828,38.723,TRUE,"El Dorado County",NA,"California","Birds",FALSE
"917","ob_112752","2023",-122.206,47.977,TRUE,"Snohomish County",NA,"Washington","Birds",FALSE
"918","ob_112753","2023",-105.079,40.587,TRUE,"Larimer County",NA,"Colorado","Birds",FALSE
"919","ob_112855","2023",-78.833,38.473,TRUE,"Rockingham County",NA,"Virginia","Birds",FALSE
"920","ob_112840","2023",-88.708,36.273,TRUE,"Weakley County",NA,"Tennessee","Birds",FALSE
"921","ob_112839","2023",-78.872,38.491,TRUE,"Rockingham County",NA,"Virginia","Birds",FALSE
"922","ob_112838","2023",-98.185,31.072,TRUE,"Lampasas County",NA,"Texas","Birds",FALSE
"923","ob_113103","2023",-68.427,44.543,TRUE,"Hancock County",NA,"Maine","Birds",FALSE
"924","ob_113160","2023",-111.06,45.672,TRUE,"Gallatin County",NA,"Montana","Aythya marila",TRUE
"925","ob_113104","2023",-80.471,35.668,TRUE,"Rowan County",NA,"North Carolina","Birds",FALSE
"926","ob_113102","2023",-123.315,44.921,TRUE,"Polk County",NA,"Oregon","Birds",FALSE
"927","ob_113101","2023",-73.232,40.826,TRUE,"Suffolk County",NA,"New York","Birds",FALSE
"928","ob_113211","2023",-95.17,42.633,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"929","ob_113581","2023",-68.425,44.543,TRUE,"Hancock County",NA,"Maine","Birds",FALSE
"930","ob_113588","2023",-121.287,37.954,TRUE,"San Joaquin County",NA,"California","Birds",FALSE
"931","ob_113580","2023",-69.778,44.313,TRUE,"Kennebec County",NA,"Maine","Birds",FALSE
"932","ob_113592","2023",-109.059,44.512,TRUE,"Park County",NA,"Wyoming","Birds",FALSE
"933","ob_113584","2023",-121.081,38.904,TRUE,"Placer County",NA,"California","Birds",FALSE
"934","ob_113478","2023",-76.307,40.041,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"935","ob_113618","2023",-120.484,37.306,TRUE,"Merced County",NA,"California","Birds",FALSE
"936","ob_113756","2023",-89.534,32.737,TRUE,"Leake County",NA,"Mississippi","Birds",FALSE
"937","ob_113479","2023",-76.306,40.04,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"938","ob_114088","2022",-95.089,39.786,TRUE,"Doniphan County",NA,"Kansas","Birds",FALSE
"939","ob_114093","2023",-82.455,27.949,TRUE,"Hillsborough County",NA,"Florida","Birds",FALSE
"940","ob_114055","2023",-93.497,39.358,TRUE,"Carroll County",NA,"Missouri","Birds",FALSE
"941","ob_114094","2023",-119.217,46.222,TRUE,"Benton County",NA,"Washington","Birds",FALSE
"942","ob_113843","2023",-79.995,40.44,TRUE,"Allegheny County",NA,"Pennsylvania","Birds",FALSE
"943","ob_113844","2023",-98.109,39.459,TRUE,"Mitchell County",NA,"Kansas","Birds",FALSE
"944","ob_113845","2023",-76.306,40.04,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"945","ob_114319","2023",-73.79,42.25,FALSE,"Columbia County",NA,"New York","Birds",FALSE
"946","ob_114385","2023",-76.303,40.04,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"947","ob_114318","2023",-90.397,31.86,TRUE,"Copiah County",NA,"Mississippi","Birds",FALSE
"948","ob_114389","2023",-100.763,41.136,TRUE,"Lincoln County",NA,"Nebraska","Birds",FALSE
"949","ob_114321","2023",-122.284,38.3,TRUE,"Napa County",NA,"California","Tringa semipalmata",TRUE
"950","ob_114320","2023",-121.655,36.678,TRUE,"Monterey County",NA,"California","Arenaria melanocephala",TRUE
"951","ob_114368","2023",-121.264,37.95,TRUE,"San Joaquin County",NA,"California","Birds",FALSE
"952","ob_114305","2023",-77.302,41.747,TRUE,"Tioga County",NA,"Pennsylvania","Birds",FALSE
"953","ob_114806","2023",-107.55,40.514,TRUE,"Moffat County",NA,"Colorado","Birds",FALSE
"954","ob_114831","2023",-80.197,25.788,TRUE,"Miami-Dade County",NA,"Florida","Birds",FALSE
"955","ob_114830","2023",-76.33,40.039,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"956","ob_114828","2023",-76.305,40.033,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"957","ob_114827","2023",-76.287,40.067,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"958","ob_114826","2023",-76.329,40.043,TRUE,"Lancaster",NA,"Pennsylvania","Birds",FALSE
"959","ob_114829","2023",-75.593,39.959,TRUE,"Chester County",NA,"Pennsylvania","Birds",FALSE
"960","ob_114654","2023",-77.045,38.804,TRUE,"City of Alexandria",NA,"Virginia","Birds",FALSE
"961","ob_114664","2023",-88.357,38.38,TRUE,"Wayne County",NA,"Illinois","Birds",FALSE
"962","ob_115374","2023",-76.819,40.89,TRUE,"Northumberland County",NA,"Pennsylvania","Birds",FALSE
"963","ob_115378","2023",-76.295,40.095,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"964","ob_115375","2023",-76.3694,40.0542,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"965","ob_115376","2023",-76.306,40.097,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"966","ob_115380","2023",-75.046,40.162,TRUE,"Bucks County",NA,"Pennsylvania","Birds",FALSE
"967","ob_115223","2023",-76.33,40.038,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"968","ob_115226","2023",-75.619,39.971,TRUE,"Chester County",NA,"Pennsylvania","Birds",FALSE
"969","ob_115225","2023",-75.595,39.964,TRUE,"Chester County",NA,"Pennsylvania","Birds",FALSE
"970","ob_115222","2023",-76.2735,40.0403,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"971","ob_115224","2023",-76.326,40.072,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"972","ob_115410","2023",-78.989,38.384,TRUE,"Rockingham County",NA,"Virginia","Birds",FALSE
"973","ob_115411","2023",-119.765,38.956,TRUE,"Douglas County",NA,"Nevada","Birds",FALSE
"974","ob_115310","2022",-77.012,38.875,TRUE,"District of Columbia",NA,"District of Columbia","Parulidae (incognita)",TRUE
"975","ob_115409","2023",-112.346,43.194,TRUE,"Bingham County",NA,"Idaho","Birds",FALSE
"976","ob_115726","2023",-76.3,40.07,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"977","ob_115729","2023",-76.324,40.033,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"978","ob_115728","2023",-76.342,40.065,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"979","ob_115739","2023",-76.31,40.028,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"980","ob_115730","2023",-76.321,40.062,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"981","ob_115732","2023",-76.383,40.054,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"982","ob_115740","2023",-80.706,28.405,TRUE,"Brevard County",NA,"Florida","Melanitta nigra",TRUE
"983","ob_115794","2023",-84.847,42.582,TRUE,"Eaton County",NA,"Michigan","Birds",FALSE
"984","ob_116102","2023",-76.39,40.063,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"985","ob_116101","2023",-76.289,40.108,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"986","ob_116100","2023",-75.6277,40.023,TRUE,"Chester County",NA,"Pennsylvania","Birds",FALSE
"987","ob_116158","2023",-76.362,40.041,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"988","ob_116010","2023",-77.577,40.597,TRUE,"Mifflin County",NA,"Pennsylvania","Birds",FALSE
"989","ob_116009","2023",-91.947,38.185,TRUE,"Maries County",NA,"Missouri","Birds",FALSE
"990","ob_116031","2023",-88.545,33.825,TRUE,"Monroe County",NA,"Mississippi","Birds",FALSE
"991","ob_116011","2023",-92.315,43.061,TRUE,"Chickasaw County",NA,"Iowa","Birds",FALSE
"992","ob_116325","2023",-82.449,27.996,TRUE,"Hillsborough County",NA,"Florida","Birds",FALSE
"993","ob_116328","2023",-98.518,44.871,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"994","ob_116656","2023",-102.717,40.118,TRUE,"Yuma County",NA,"Colorado","Birds",FALSE
"995","ob_116576","2023",-73.756,40.726,TRUE,"Queens County",NA,"New York","Birds",FALSE
"996","ob_116577","2023",-83.319,43.068,TRUE,"Lapeer County",NA,"Michigan","Birds",FALSE
"997","ob_116673","2023",-76.5089,42.4293,TRUE,"Tompkins County",NA,"New York","Birds",FALSE
"998","ob_116579","2022",-94.687,29.773,TRUE,"Chambers County",NA,"Texas","Ajaia ajaja",TRUE
"999","ob_116480","2023",-73.588,43.287,TRUE,"Washington County",NA,"New York","Birds",FALSE
"1000","ob_116479","2023",-101.703,34.181,TRUE,"Hale County",NA,"Texas","Birds",FALSE
"1001","ob_116478","2023",-105.014,39.613,TRUE,"Arapahoe County",NA,"Colorado","Birds",FALSE
"1002","ob_116481","2023",-121.784,42.222,TRUE,"Klamath County",NA,"Oregon","Birds",FALSE
"1003","ob_116477","2023",-98.232,38.731,TRUE,"Ellsworth County",NA,"Kansas","Birds",FALSE
"1004","ob_116999","2023",-99.082,40.689,TRUE,"Buffalo County",NA,"Nebraska","Cats",FALSE
"1005","ob_116801","2023",-119.274,45.829,TRUE,"Umatilla County",NA,"Oregon","Birds",FALSE
"1006","ob_117112","2023",-93.732,44.389,TRUE,"Le Sueur County",NA,"Minnesota","Birds",FALSE
"1007","ob_117201","2023",-73.826,40.715,TRUE,"Queens County",NA,"New York","Birds",FALSE
"1008","ob_117274","2023",-124.203,41.753,TRUE,"Del Norte County",NA,"California","Larus glaucescens",TRUE
"1009","ob_117276","2023",-111.646,35.199,TRUE,"Coconino County",NA,"Arizona","Gymnogyps californianus",TRUE
"1010","ob_117308","2023",-98.108,39.459,TRUE,"Mitchell County",NA,"Kansas","Birds",FALSE
"1011","ob_117563","2023",-112.041,43.495,TRUE,"Bonneville County",NA,"Idaho","Birds",FALSE
"1012","ob_117562","2023",-107.55,40.514,TRUE,"Moffat County",NA,"Colorado","Birds",FALSE
"1013","ob_117458","2023",-104.615,38.271,TRUE,"Pueblo County",NA,"Colorado","Birds",FALSE
"1014","ob_117460","2023",-120.54,41.483,TRUE,"Modoc County",NA,"California","Birds",FALSE
"1015","ob_117457","2023",-106.675,46.268,TRUE,"Rosebud County",NA,"Montana","Birds",FALSE
"1016","ob_117459","2023",-102.46,42.718,TRUE,"Sheridan County",NA,"Nebraska","Birds",FALSE
"1017","ob_117566","2023",-98.526,45.995,TRUE,"Dickey County",NA,"North Dakota","Birds",FALSE
"1018","ob_117567","2023",-98.234,44.371,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"1019","ob_117564","2023",-73.6794,41.4298,TRUE,"Putnam County",NA,"New York","Birds",FALSE
"1020","ob_117570","2023",-73.931,40.663,TRUE,"Kings County",NA,"New York","Birds",FALSE
"1021","ob_117462","2023",-73.679,41.427,TRUE,"Putnam",NA,"New York","Birds",FALSE
"1022","ob_117831","2023",-106.832,40.485,TRUE,"Routt County",NA,"Colorado","Birds",FALSE
"1023","ob_117755","2023",-120.612,35.12,TRUE,"San Luis Obispo County",NA,"California","Urile penicillatus",TRUE
"1024","ob_117911","2022",-122.337,48.418,TRUE,"Skagit County",NA,"Washington","Tyto alba",TRUE
"1025","ob_118233","2023",-87.895,37.932,TRUE,"Posey County",NA,"Indiana","Birds",FALSE
"1026","ob_118550","2023",-95.598,43.622,TRUE,"Nobles County",NA,"Minnesota","Birds",FALSE
"1027","ob_118931","2023",-91.774,37.956,TRUE,"Phelps County",NA,"Missouri","Birds",FALSE
"1028","ob_118928","2023",-80.464,35.668,TRUE,"Rowan County",NA,"North Carolina","Birds",FALSE
"1029","ob_119032","2023",-104.99,39.739,TRUE,"Denver County",NA,"Colorado","Buteo regalis",TRUE
"1030","ob_119808","2023",-69.992,41.796,TRUE,"Barnstable County",NA,"Massachusetts","Larus marinus",TRUE
"1031","ob_119896","2023",-73.195,40.76,TRUE,"Suffolk County",NA,"New York","Larus marinus",TRUE
"1032","ob_119809","2023",-92.803,45.037,TRUE,"Washington County",NA,"Minnesota","Haliaeetus leucocephalus",TRUE
"1033","ob_122559","2023",-73.989,40.692,TRUE,"Kings County",NA,"New York","Birds",FALSE
"1034","ob_122744","2023",-73.959,40.652,TRUE,"Kings County",NA,"New York","Birds",FALSE
"1035","ob_123538","2023",-73.96,40.663,TRUE,"Kings County",NA,"New York","Birds",FALSE
"1036","ob_121107","2023",-76.147,43.047,TRUE,"Onondaga County",NA,"New York","Anas platyrhynchos",TRUE
"1037","ob_121056","2023",-112.339,38.953,TRUE,"Millard County",NA,"Utah","Anas platyrhynchos",TRUE
"1038","ob_121055","2022",-96.769,48.195,TRUE,"Marshall County",NA,"Minnesota","Anas discors",TRUE
"1039","ob_124638","2023",-156.783,71.292,TRUE,"North Slope Borough",NA,"Alaska","Ardenna tenuirostris",TRUE
"1040","ob_125044","2023",-74.215,40.669,TRUE,"Union County",NA,"New Jersey","Birds",FALSE
"1041","ob_125437","2023",-158.476,59.041,TRUE,"Dillingham Census Area",NA,"Alaska","Uria aalge",TRUE
"1042","ob_125854","2023",-98.57,44.079,TRUE,"Jerauld County",NA,"South Dakota","Birds",FALSE
"1043","ob_125838","2023",-116.682,43.665,TRUE,"Canyon County",NA,"Idaho","Birds",FALSE
"1044","ob_126231","2023",-111.557,39.423,TRUE,"Sanpete County",NA,"Utah","Birds",FALSE
"1045","ob_126230","2023",-111.562,39.474,TRUE,"Sanpete County",NA,"Utah","Birds",FALSE
"1046","ob_126236","2023",-94.527,45.112,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"1047","ob_126235","2023",-112.335,48.634,TRUE,"Glacier County",NA,"Montana","Birds",FALSE
"1048","ob_126592","2023",-97.13,34.172,TRUE,"Carter County",NA,"Oklahoma","Birds",FALSE
"1049","ob_126584","2023",-112.182,47.811,TRUE,"Teton County",NA,"Montana","Aythya valisineria",TRUE
"1050","ob_126590","2023",-122.048,47.553,TRUE,"King County",NA,"Washington","Birds",FALSE
"1051","ob_126561","2023",-103.618,48.147,TRUE,"Williams County",NA,"North Dakota","Birds",FALSE
"1052","ob_126562","2023",-104.005,46.913,TRUE,"Golden Valley County",NA,"North Dakota","Birds",FALSE
"1053","ob_126560","2023",-104.694,40.425,TRUE,"Weld County",NA,"Colorado","Birds",FALSE
"1054","ob_126557","2023",-114.315,48.203,TRUE,"Flathead County",NA,"Montana","Birds",FALSE
"1055","ob_126563","2023",-94.543,45.123,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"1056","ob_126587","2023",-99.133,45.034,TRUE,"Faulk County",NA,"South Dakota","Birds",FALSE
"1057","ob_126588","2023",-95.845,46.825,TRUE,"Becker County",NA,"Minnesota","Birds",FALSE
"1058","ob_126591","2023",-98.93,45.722,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"1059","ob_126681","2023",-98.304,44.882,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"1060","ob_126680","2023",-95.823,46.825,TRUE,"Becker County",NA,"Minnesota","Birds",FALSE
"1061","ob_126679","2023",-95.095,44.548,TRUE,"Redwood County",NA,"Minnesota","Birds",FALSE
"1062","ob_126677","2023",-93.948,44.182,TRUE,"Blue Earth County",NA,"Minnesota","Birds",FALSE
"1063","ob_126731","2023",-95.04,45.149,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"1064","ob_126717","2023",-95.151,42.63,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"1065","ob_126730","2023",-93.948,44.175,TRUE,"Blue Earth County",NA,"Minnesota","Birds",FALSE
"1066","ob_126683","2023",-117.865,45.217,TRUE,"Union County",NA,"Oregon","Birds",FALSE
"1067","ob_126654","2023",-110.556,45.663,TRUE,"Park County",NA,"Montana","Birds",FALSE
"1068","ob_126944","2023",-86.63,32.84,TRUE,"Chilton County",NA,"Alabama","Birds",FALSE
"1069","ob_126941","2023",-98.221,44.362,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"1070","ob_126939","2023",-97.783,43.653,TRUE,"Hanson County",NA,"South Dakota","Birds",FALSE
"1071","ob_126943","2023",-120.484,37.306,TRUE,"Merced County",NA,"California","Birds",FALSE
"1072","ob_126940","2023",-97.734,44.879,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"1073","ob_126938","2023",-94.669,45.129,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"1074","ob_126884","2023",-94.669,42.737,TRUE,"Pocahontas County",NA,"Iowa","Birds",FALSE
"1075","ob_127031","2023",-98.222,44.362,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"1076","ob_127030","2023",-94.53,45.13,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"1077","ob_126942","2023",-120.549,46.997,TRUE,"Kittitas County",NA,"Washington","Birds",FALSE
"1078","ob_127028","2023",-149.108,61.605,TRUE,"Matanuska-Susitna Borough",NA,"Alaska","Birds",FALSE
"1079","ob_126881","2023",-94.502,41.678,TRUE,"Guthrie County",NA,"Iowa","Birds",FALSE
"1080","ob_127027","2023",-149.103,61.603,TRUE,"Matanuska-Susitna Borough",NA,"Alaska","Birds",FALSE
"1081","ob_127023","2023",-95.374,35.96,TRUE,"Wagoner County",NA,"Oklahoma","Birds",FALSE
"1082","ob_126880","2023",-118.095,45.322,TRUE,"Union County",NA,"Oregon","Birds",FALSE
"1083","ob_126882","2023",-94.462,44.311,TRUE,"Brown County",NA,"Minnesota","Birds",FALSE
"1084","ob_126937","2023",-92.865,46.14,TRUE,"Pine County",NA,"Minnesota","Birds",FALSE
"1085","ob_127172","2023",-95.144,43.136,TRUE,"Clay County",NA,"Iowa","Birds",FALSE
"1086","ob_127288","2023",-94.165,45.536,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"1087","ob_127261","2023",-93.341,38.317,TRUE,"Benton County",NA,"Missouri","Birds",FALSE
"1088","ob_127262","2023",-95.143,43.126,TRUE,"Clay County",NA,"Iowa","Birds",FALSE
"1089","ob_127268","2023",-93.815,42.46,TRUE,"Hamilton County",NA,"Iowa","Birds",FALSE
"1090","ob_127154","2023",-86.191,34.281,TRUE,"Marshall County",NA,"Alabama","Birds",FALSE
"1091","ob_127153","2023",-93.745,36.084,TRUE,"Madison County",NA,"Arkansas","Birds",FALSE
"1092","ob_127150","2023",-95.171,42.647,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"1093","ob_127174","2023",-99.2,45.766,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"1094","ob_127175","2023",-95.131,43.156,TRUE,"Clay County",NA,"Iowa","Birds",FALSE
"1095","ob_127171","2023",-93.867,45.201,TRUE,"Wright County",NA,"Minnesota","Birds",FALSE
"1096","ob_127151","2023",-97.937,35.053,TRUE,"Grady County",NA,"Oklahoma","Birds",FALSE
"1097","ob_127152","2023",-86.57,35.152,TRUE,"Lincoln County",NA,"Tennessee","Birds",FALSE
"1098","ob_127276","2023",-111.974,32.222,TRUE,"Pima County",NA,"Arizona","Sarcoramphus papa",TRUE
"1099","ob_127276","2023",-111.974,32.222,TRUE,"Pima County",NA,"Arizona","Eudocimus ruber",TRUE
"1100","ob_127276","2023",-111.974,32.222,TRUE,"Pima County",NA,"Arizona","Cyanocorax chrysops",TRUE
"1101","ob_127292","2023",-111.911,43.679,TRUE,"Jefferson County",NA,"Idaho","Anas platyrhynchos",TRUE
"1102","ob_127388","2023",-96.844,45.59,TRUE,"Roberts County",NA,"South Dakota","Birds",FALSE
"1103","ob_127485","2023",-94.313,37.185,TRUE,"Jasper County",NA,"Missouri","Birds",FALSE
"1104","ob_127486","2023",-95.096,44.541,TRUE,"Redwood County",NA,"Minnesota","Birds",FALSE
"1105","ob_127487","2023",-95.002,45.124,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"1106","ob_127483","2023",-94.716,40.676,TRUE,"Taylor County",NA,"Iowa","Birds",FALSE
"1107","ob_127484","2023",-94.235,43.078,TRUE,"Kossuth County",NA,"Iowa","Birds",FALSE
"1108","ob_127389","2023",-95.097,44.529,TRUE,"Redwood County",NA,"Minnesota","Birds",FALSE
"1109","ob_127395","2023",-93.207,44.08,TRUE,"Steele County",NA,"Minnesota","Birds",FALSE
"1110","ob_127391","2023",-94.217,43.083,TRUE,"Kossuth County",NA,"Iowa","Birds",FALSE
"1111","ob_127396","2023",-97.734,44.87,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"1112","ob_127390","2023",-98.929,45.725,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"1113","ob_127393","2023",-98.546,43.15,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"1114","ob_127394","2023",-109.841,46.437,TRUE,"Wheatland County",NA,"Montana","Birds",FALSE
"1115","ob_127494","2023",-123.036,44.94,TRUE,"Marion County",NA,"Oregon","Birds",FALSE
"1116","ob_127488","2023",-107.89,38.487,TRUE,"Montrose County",NA,"Colorado","Birds",FALSE
"1117","ob_127492","2023",-93.203,43.154,TRUE,"Cerro Gordo County",NA,"Iowa","Birds",FALSE
"1118","ob_127496","2023",-113.997,46.873,TRUE,"Missoula County",NA,"Montana","Birds",FALSE
"1119","ob_127493","2023",-91.29,42.109,TRUE,"Jones County",NA,"Iowa","Birds",FALSE
"1120","ob_127481","2023",-99.371,46.036,TRUE,"McIntosh County",NA,"North Dakota","Birds",FALSE
"1121","ob_127491","2023",-121.311,44.062,TRUE,"Deschutes County",NA,"Oregon","Birds",FALSE
"1122","ob_127479","2023",-111.658,40.232,TRUE,"Utah County",NA,"Utah","Birds",FALSE
"1123","ob_127480","2023",-149.443,61.587,TRUE,"Matanuska-Susitna Borough",NA,"Alaska","Birds",FALSE
"1124","ob_127490","2023",-112.037,43.496,TRUE,"Bonneville County",NA,"Idaho","Birds",FALSE
"1125","ob_127478","2023",-109.953,45.831,TRUE,"Sweet Grass County",NA,"Montana","Birds",FALSE
"1126","ob_127578","2023",-92.024,42.168,TRUE,"Benton County",NA,"Iowa","Birds",FALSE
"1127","ob_127575","2023",-81.664,30.33,TRUE,"Duval County",NA,"Florida","Birds",FALSE
"1128","ob_127576","2023",-86.012,41.912,TRUE,"Cass County",NA,"Michigan","Birds",FALSE
"1129","ob_127577","2023",-96.846,32.385,TRUE,"Ellis County",NA,"Texas","Birds",FALSE
"1130","ob_127746","2023",-108.203,36.276,TRUE,"San Juan County",NA,"New Mexico","Birds",FALSE
"1131","ob_127745","2023",-99.338,45.445,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1132","ob_127750","2023",-99.338,45.448,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1133","ob_127754","2023",-99.338,45.454,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1134","ob_127752","2023",-119.77,36.704,TRUE,"Fresno County",NA,"California","Birds",FALSE
"1135","ob_127662","2023",-99.378,46.034,TRUE,"McIntosh County",NA,"North Dakota","Birds",FALSE
"1136","ob_127657","2023",-123.112,44.61,TRUE,"Linn County",NA,"Oregon","Birds",FALSE
"1137","ob_127656","2023",-122.987,44.914,TRUE,"Marion County",NA,"Oregon","Birds",FALSE
"1138","ob_127661","2023",-98.325,46.355,TRUE,"LaMoure County",NA,"North Dakota","Birds",FALSE
"1139","ob_127659","2023",-94.187,45.548,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"1140","ob_127660","2023",-99.338,45.448,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"1141","ob_127940","2023",-80.262,26.124,TRUE,"Broward County",NA,"Florida","Birds",FALSE
"1142","ob_127943","2023",-103.48,43.439,TRUE,"Fall River County",NA,"South Dakota","Birds",FALSE
"1143","ob_127941","2023",-95.997,30.489,TRUE,"Grimes County",NA,"Texas","Birds",FALSE
"1144","ob_127995","2023",-100.034,45.507,TRUE,"Walworth County",NA,"South Dakota","Birds",FALSE
"1145","ob_127994","2023",-93.369,43.646,TRUE,"Freeborn County",NA,"Minnesota","Birds",FALSE
"1146","ob_127993","2023",-122.607,45.358,TRUE,"Clackamas County",NA,"Oregon","Birds",FALSE
"1147","ob_128352","2023",-97.055,41.447,TRUE,"Colfax County",NA,"Nebraska","Birds",FALSE
"1148","ob_128353","2023",-122.445,47.254,TRUE,"Pierce County",NA,"Washington","Birds",FALSE
"1149","ob_128351","2023",-100.237,46.267,TRUE,"Emmons County",NA,"North Dakota","Birds",FALSE
